Wavelength,Panchromatic,NIR1,Red,Green,Blue,Red Edge,Yellow,Coastal,NIR2,SWIR1,SWIR2,SWIR3,SWIR4,SWIR5,SWIR6,SWIR7,SWIR8
2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007212,0,0,0
2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009834,0,0,0
2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01391,0,0,0
2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019572,8.46e-05,0,0
2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282,6.66e-06,0,0
2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041529,0,0,0
2137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059326,3.85e-05,0,0
2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081194,3.34e-05,0,0
2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111914,2.57e-05,0,0
2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153355,5.94e-05,0,0
2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205718,0.000127,0,0
2142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268981,4.65e-05,0,0
2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352083,6.06e-05,0,0
2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440764,4.76e-05,0,0
2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528209,7.26e-05,0,0
2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607378,9.02e-05,0,0
2147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687011,0.000122,0,0
2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759129,0.000145,0,0
2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831541,0.000129,0,0
2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896047,0.000142,0,0
2151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936537,0.000162,0,0
2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954417,0.000235,0,0
2153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961012,0.000299,0,0
2154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962067,0.000339,7.17e-06,0
2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962774,0.000379,0,0
2156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964662,0.000525,0,0
2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968441,0.000577,5.03e-06,0
2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973339,0.000711,2.14e-05,0
2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97915,0.00087,2.94e-05,0
2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984622,0.001098,3.27e-05,0
2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989789,0.001321,6.95e-06,0
2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994119,0.001687,2.71e-05,0
2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997652,0.002049,1.65e-05,0
2164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002666,3.13e-05,0
2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999917,0.00332,8.36e-06,0
2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997521,0.004205,3.36e-06,0
2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992653,0.005485,3.12e-06,0
2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987034,0.007126,2.63e-06,0
2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979247,0.009395,5.96e-05,0
2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970129,0.012517,3.79e-06,0
2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960437,0.01706,2.61e-05,0
2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95053,0.023562,0,0
2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.944124,0.032947,0,0
2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942191,0.046767,3.27e-05,0
2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943482,0.065047,5.15e-05,0
2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947842,0.086448,2.53e-05,0
2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948859,0.114972,2.09e-05,0
2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934311,0.153585,3.59e-06,0
2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893389,0.204105,0,0
2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817985,0.268342,6.69e-07,0
2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74343,0.347772,0,0
2182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668471,0.439762,2.02e-05,0
2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590482,0.538667,2.24e-05,0
2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507169,0.631125,2.48e-07,0
2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399201,0.719972,5.19e-06,0
2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295254,0.79985,1.25e-05,0
2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214359,0.891663,4.39e-06,0
2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152035,0.953251,0,0
2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10569,0.985925,3.91e-05,0
2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074121,0.998379,0,0
2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052467,1,0,0
2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035799,0.998512,2.8e-05,0
2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024687,0.996845,0,0
2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017419,0.995567,5.71e-05,0
2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012435,0.995415,3.89e-05,0
2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009063,0.996072,3.71e-05,0
2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006813,0.995654,6.13e-05,0
2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005075,0.99424,2.87e-05,0
2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003821,0.992696,1.14e-05,0
2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002946,0.991513,2.79e-05,0
2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002283,0.990927,4.97e-05,0
2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001824,0.990272,4.03e-05,0
2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001471,0.988989,1.69e-05,0
2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001146,0.98669,8.75e-05,0
2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00091,0.982527,8.61e-05,0
2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000796,0.976004,0.000139,0
2207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000505,0.968473,0.000104,0
2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000473,0.960018,7.81e-05,0
2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000367,0.948733,0.000146,0
2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000264,0.934127,0.000147,0
2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000338,0.914435,0.000248,0
2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000308,0.895251,0.000255,0
2213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000232,0.879165,0.000324,0
2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101,0.867676,0.000465,0
2215,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35e-05,0.861456,0.000557,0
2216,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13e-05,0.859276,0.000736,0
2217,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11e-05,0.860045,0.001014,0
2218,0,0,0,0,0,0,0,0,0,0,0,0,0,8.35e-05,0.856175,0.001365,0
2219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830865,0.00185,0
2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162,0.774778,0.002501,0
2221,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14e-05,0.726177,0.003489,0
2222,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55e-05,0.667452,0.004978,0
2223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601579,0.007174,0
2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157,0.530568,0.010414,0
2225,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11e-05,0.448839,0.01555,0
2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348461,0.023684,0
2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262043,0.036622,0
2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012,0.192276,0.057038,0
2229,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29e-05,0.139409,0.079697,0
2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100543,0.111236,0
2231,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64e-05,0.072807,0.153875,0
2232,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71e-06,0.052871,0.210157,0
2233,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79e-06,0.037241,0.281462,0.000224
2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026684,0.365382,0.00017
2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019373,0.458375,0.000219
2236,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48e-05,0.014222,0.535983,0.000205
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010589,0.600908,0.000221
2238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007997,0.662624,0.000262
2239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006089,0.718905,0.0002
2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004691,0.769271,0.000198
2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003665,0.829441,0.000205
2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002856,0.892668,0.000232
2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002279,0.925646,0.000223
2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188,0.940816,0.000234
2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001507,0.94877,0.000225
2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001236,0.954822,0.000187
2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000993,0.962194,0.000174
2248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000823,0.970151,0.00022
2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000678,0.977833,0.000223
2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00054,0.98421,0.000216
2251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000386,0.988939,0.000225
2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000418,0.992194,0.000218
2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000324,0.994171,0.000213
2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000269,0.995351,0.000216
2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026,0.996299,0.00025
2256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022,0.997293,0.000198
2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236,0.998429,0.000262
2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147,0.999293,0.000285
2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109,0.999897,0.000289
2260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52e-05,1,0.00029
2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109,0.999205,0.000277
2262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.13e-05,0.997832,0.000316
2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37e-05,0.996044,0.000345
2264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78e-05,0.994191,0.000392
2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93e-05,0.991417,0.000369
2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33e-05,0.988757,0.000454
2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4e-05,0.986279,0.000522
2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32e-05,0.98376,0.000559
2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84e-05,0.98079,0.000696
2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71e-05,0.976906,0.000862
2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44e-05,0.972049,0.001051
2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966125,0.001256
2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58e-05,0.960836,0.001524
2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5e-05,0.955194,0.001933
2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28e-07,0.948347,0.002483
2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940352,0.003212
2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928221,0.004211
2278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25e-05,0.901448,0.005569
2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52e-05,0.848654,0.00744
2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35e-05,0.772989,0.009952
2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717837,0.013471
2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16e-07,0.653959,0.018347
2283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29e-05,0.585452,0.025123
2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34e-05,0.514701,0.034638
2285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41825,0.047885
2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320869,0.06308
2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237462,0.08095
2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171781,0.103463
2289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122141,0.131453
2290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086496,0.166367
2291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061209,0.208356
2292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041015,0.258357
2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027079,0.315188
2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018258,0.378594
2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012498,0.445946
2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008715,0.515648
2297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006198,0.587139
2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004461,0.653749
2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032,0.714603
2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002371,0.766937
2301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001758,0.811606
2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001357,0.856844
2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103,0.890753
2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000799,0.915699
2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000649,0.934044
2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000486,0.947879
2307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000371,0.958367
2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000307,0.966526
2309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000238,0.973041
2310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000204,0.978409
2311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000188,0.982989
2312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136,0.986971
2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114,0.990082
2314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.86e-05,0.992564
2315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104,0.994644
2316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48e-05,0.996335
2317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118,0.997807
2318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24e-05,0.999076
2319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88e-05,0.999742
2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74e-05,0.999978
2321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47e-05,0.999632
2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12e-05,0.999012
2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32e-05,0.998078
2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31e-05,0.997006
2326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995786
2327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08e-05,0.994443
2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99305
2329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73e-05,0.99168
2330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82e-05,0.990477
2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06e-05,0.990033
2332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91e-05,0.98968
2333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13e-05,0.989556
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989577
2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89e-05,0.989941
2336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990161
2337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989197
2338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55e-06,0.987851
2339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59e-05,0.986145
2340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983878
2341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41e-05,0.980661
2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38e-05,0.976414
2343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96e-05,0.971332
2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964823
2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956834
2346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94e-05,0.947328
2347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936535
2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925172
2349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76e-05,0.914778
2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16e-05,0.905523
2351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85e-06,0.897851
2352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81e-05,0.89277
2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41e-05,0.890981
2354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93e-05,0.893266
2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24e-05,0.899677
2356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908118
2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914064
2358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909105
2359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881739
2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820145
2361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753283
2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699476
2363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640255
2364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577255
2365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513352
2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427812
2367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329919
2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248485
2369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183616
2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134818
2371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098669
2372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072645
2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053558
2374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038067
2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027
2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019401
2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014156
2378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010372
2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007748
2380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005814
2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004466
2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003422
2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002654
2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002111
2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001681
2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136
2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001093
2388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000905
2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000769
2390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000634
2391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000603
2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000495
2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000459
2394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000411
2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000342
2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000328
2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000314
2398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000307
2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028
2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000245
2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242
2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000218
2403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223
2404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189
2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000216
2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000203
2407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000228
2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209
2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000195
2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000184
2411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000201
2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168
2413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000172
2414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017
2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000203
2416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183
2417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017
2418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018
2419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194
2420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153
2421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000144
2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002
2423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000201
2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197
2425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189
2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197
2427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000164
2428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000206
2429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000206
2430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000175
2431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000144
2432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173
2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189
2434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153
2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000208
2436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
